Customer_id,Age,Income,Credit_score,transaction_count,total_spending,avg_transaction_value,total_loans,total_defaults,total_loan_amount,default_rate,default_flag,spending_income_ratio,loan_income_ratio,transaction_income_ratio
6383,44,134223.0,635,5,3193.2200317382812,638.6440063476563,0,0.0,0.0,0.0,0,0.023790408735747833,0.0,3.725143976814704e-05
6384,64,72690.0,647,9,8965.170166015625,996.1300184461805,0,0.0,0.0,0.0,0,0.12333429861075286,0.0,0.00012381345439537762
6385,59,55295.0,741,1,1206.5699462890625,1206.5699462890625,0,0.0,0.0,0.0,0,0.02182059763611651,0.0,1.808481779546071e-05
6386,39,107125.0,501,6,5889.460052490234,981.5766754150391,0,0.0,0.0,0.0,0,0.05497745673269764,0.0,5.600933488914819e-05
6387,27,125375.0,812,6,6096.5699462890625,1016.0949910481771,0,0.0,0.0,0.0,0,0.04862667953171735,0.0,4.785643070787637e-05
6388,56,72321.0,498,7,6344.700012207031,906.3857160295759,0,0.0,0.0,0.0,0,0.08772970523370849,0.0,9.679069703129104e-05
6389,24,56274.0,369,3,4128.0299072265625,1376.0099690755208,1,0.0,136143.0,0.0,0,0.07335589983343219,2.4192877705512315,5.3310587482674056e-05
6390,62,144525.0,614,5,5949.299987792969,1189.8599975585937,0,0.0,0.0,0.0,0,0.04116450432653845,0.0,3.459609064175748e-05
6391,34,72143.0,457,8,7426.490142822266,928.3112678527832,1,0.0,355336.0,0.0,0,0.10294124368022213,4.925439751604452,0.00011089086952303065
6392,25,35622.0,771,4,4133.760070800781,1033.4400177001953,1,4.0,163712.0,4.0,1,0.11604514263098033,4.595811577115266,0.00011229015776767166
6393,40,33670.0,686,4,2533.9400024414062,633.4850006103516,0,0.0,0.0,0.0,0,0.0752580933306031,0.0,0.0001188001188001188
6394,52,71797.0,549,6,5749.070080757141,958.1783467928568,1,0.0,105930.0,0.0,0,0.08007395964674208,1.4754098360655739,8.356895134894215e-05
6395,32,115690.0,463,2,2615.010009765625,1307.5050048828125,1,2.0,49988.0,2.0,1,0.022603595900817917,0.4320857463912179,1.7287578874578615e-05
6396,56,49356.0,449,7,7308.390060424805,1044.0557229178291,1,0.0,216755.0,0.0,0,0.14807500730255296,4.391664640570549,0.00014182672825998864
6397,62,36206.0,809,9,9531.780227661133,1059.0866919623481,0,0.0,0.0,0.0,0,0.26326521095015004,0.0,0.0002485775838258852
6398,33,105719.0,629,9,7649.579986572266,849.9533318413628,0,0.0,0.0,0.0,0,0.07235766500413611,0.0,8.513133873759683e-05
6399,25,64059.0,741,6,4767.550010681152,794.5916684468588,0,0.0,0.0,0.0,0,0.07442435896097585,0.0,9.366365381913548e-05
6400,25,80436.0,318,7,7006.580032348633,1000.9400046212332,0,0.0,0.0,0.0,0,0.08710751445060212,0.0,8.702570988114775e-05
6401,34,46255.0,625,5,4811.02001953125,962.20400390625,0,0.0,0.0,0.0,0,0.1040108100644525,0.0,0.00010809642200843153
6402,60,147612.0,501,4,2475.7200317382812,618.9300079345703,1,0.0,136900.0,0.0,0,0.016771807385160292,0.9274313741430236,2.7098067907758176e-05
6403,37,120506.0,470,8,9222.189971923828,1152.7737464904785,0,0.0,0.0,0.0,0,0.07652888629548593,0.0,6.638673593016116e-05
6404,52,20855.0,300,5,4833.050033569336,966.6100067138672,1,0.0,168640.0,0.0,0,0.2317453864094623,8.086310237353153,0.0002397506593143131
6405,27,106318.0,397,6,4587.879978179932,764.6466630299886,1,0.0,110814.0,0.0,0,0.04315242929870701,1.0422882296506706,5.6434470174382516e-05
6406,31,30996.0,355,3,8053.320129394531,1342.2200215657551,2,0.0,233586.0,0.0,0,0.259818045212109,7.536004645760744,9.678668215253581e-05
6407,22,80388.0,468,2,3390.050048828125,1695.0250244140625,0,0.0,0.0,0.0,0,0.042171095795742214,0.0,2.487933522416281e-05
6408,33,53659.0,717,6,3231.2800102233887,538.5466683705648,0,0.0,0.0,0.0,0,0.06021878921007452,0.0,0.00011181721612404256
6409,50,54338.0,357,4,2251.990026473999,562.9975066184998,0,0.0,0.0,0.0,0,0.041444109582134035,0.0,7.361330928631897e-05
6410,43,141440.0,807,5,3259.3199310302734,651.8639862060547,1,5.0,99030.0,5.0,1,0.02304383435400363,0.7001555429864253,3.535067873303168e-05
6411,63,137364.0,482,12,20377.579704284668,849.0658210118612,2,0.0,601224.0,0.0,0,0.14834730864189066,4.376867301476369,8.73591333973967e-05
6412,24,74159.0,416,2,1509.4600219726562,754.7300109863281,1,2.0,21600.0,2.0,1,0.020354374006832026,0.29126606345824513,2.696907994983751e-05
6413,57,95669.0,402,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
6414,47,75481.0,550,3,1970.0500183105469,656.683339436849,0,0.0,0.0,0.0,0,0.02609994592427958,0.0,3.9745101416250445e-05
6415,29,90770.0,763,1,1080.25,1080.25,0,0.0,0.0,0.0,0,0.011900958466453674,0.0,1.1016855789357718e-05
6416,53,55776.0,415,3,4713.919921875,1571.306640625,0,0.0,0.0,0.0,0,0.08451520227113812,0.0,5.378657487091222e-05
6417,36,134055.0,368,6,5697.1500244140625,949.5250040690104,0,0.0,0.0,0.0,0,0.04249860150247333,0.0,4.4757748685241135e-05
6418,62,49956.0,703,6,8945.700012207031,1490.9500020345051,0,0.0,0.0,0.0,0,0.17907158323738953,0.0,0.00012010569300984866
6419,53,92787.0,559,6,5355.129981994629,892.5216636657715,0,0.0,0.0,0.0,0,0.057714227014502344,0.0,6.466423098063306e-05
6420,25,79078.0,793,9,17506.4598236084,972.5811013115776,2,0.0,387234.0,0.0,0,0.22138217738951918,4.896861326791269,0.00011381167960747617
6421,29,44178.0,343,5,6727.6798095703125,672.7679809570312,2,0.0,244580.0,0.0,0,0.1522857487792637,5.536239757345285,0.00011317850513830413
6422,63,141464.0,423,10,9359.61990737915,935.961990737915,1,0.0,268450.0,0.0,0,0.06616255660365288,1.8976559407340383,7.068936266470621e-05
6423,51,120741.0,358,6,5776.84997177124,962.80832862854,0,0.0,0.0,0.0,0,0.04784497371871394,0.0,4.969314483067061e-05
6424,32,59957.0,446,9,8533.890157699585,948.2100175221761,0,0.0,0.0,0.0,0,0.1423335083092814,0.0,0.00015010757709691945
6425,27,86601.0,586,2,2052.0499877929688,1026.0249938964844,1,0.0,93322.0,0.0,0,0.0236954537221622,1.077608803593492,2.3094421542476414e-05
6426,46,123401.0,650,2,2581.4300537109375,1290.7150268554688,1,0.0,36032.0,0.0,0,0.020919036747764908,0.291991150801047,1.620732408975616e-05
6427,54,93212.0,665,4,3872.169921875,968.04248046875,0,0.0,0.0,0.0,0,0.041541538877773246,0.0,4.291292966570828e-05
6428,38,77982.0,794,4,5517.070037841797,1379.2675094604492,0,0.0,0.0,0.0,0,0.07074799361188219,0.0,5.1293888333205097e-05
6429,29,70374.0,303,4,3883.5401000976562,970.8850250244141,0,0.0,0.0,0.0,0,0.05518430244263018,0.0,5.683917355841646e-05
6430,22,135363.0,335,3,3079.0599975585938,1026.3533325195312,0,0.0,0.0,0.0,0,0.022746688515758322,0.0,2.2162629374348972e-05
6431,40,92588.0,538,5,5455.159896850586,1091.0319793701171,0,0.0,0.0,0.0,0,0.05891864925098918,0.0,5.400267853285523e-05
6432,23,24733.0,802,4,4686.610046386719,1171.6525115966797,1,0.0,79684.0,0.0,0,0.1894881351387506,3.2217684874459223,0.000161727246997938
6433,56,82657.0,757,5,6898.449951171875,1379.689990234375,1,5.0,75130.0,5.0,1,0.08345875063420975,0.9089369321412585,6.049094450560751e-05
6434,41,27077.0,425,6,7480.419982910156,1246.7366638183594,0,0.0,0.0,0.0,0,0.27626472588950607,0.0,0.0002215902795730694
6435,60,74594.0,521,3,2222.479995727539,740.8266652425131,0,0.0,0.0,0.0,0,0.0297943533759758,0.0,4.021771188031209e-05
6436,62,91349.0,403,4,4673.460067749023,1168.3650169372559,0,0.0,0.0,0.0,0,0.05116049510940485,0.0,4.378810933890902e-05
6437,43,83841.0,650,2,275.99000549316406,137.99500274658203,0,0.0,0.0,0.0,0,0.0032918262603399777,0.0,2.3854677305852746e-05
6438,26,94081.0,458,3,4769.02001953125,1589.67333984375,0,0.0,0.0,0.0,0,0.05069057535029655,0.0,3.188741616266834e-05
6439,40,134204.0,340,8,2998.529960632324,374.8162450790405,1,0.0,150600.0,0.0,0,0.02234307442872287,1.122172215433221,5.9610741855682394e-05
6440,60,100777.0,317,1,171.8800048828125,171.8800048828125,0,0.0,0.0,0.0,0,0.0017055479413240371,0.0,9.922899074193517e-06
6441,39,95398.0,719,10,10273.38003540039,1027.3380035400392,0,0.0,0.0,0.0,0,0.10768967939999152,0.0,0.0001048240005031552
6442,33,72914.0,673,2,887.0800170898438,443.5400085449219,1,0.0,13886.0,0.0,0,0.01216611373796313,0.19044353622075322,2.742957456729846e-05
6443,59,121053.0,544,5,2694.2800064086914,538.8560012817383,0,0.0,0.0,0.0,0,0.02225702796633451,0.0,4.130422211758486e-05
6444,26,129700.0,713,3,4177.790100097656,1392.596700032552,0,0.0,0.0,0.0,0,0.032211180417098355,0.0,2.3130300693909022e-05
6445,30,119606.0,432,5,5303.259979248047,1060.6519958496094,0,0.0,0.0,0.0,0,0.044339414237145686,0.0,4.180392288012307e-05
6446,24,136197.0,588,5,4733.799987792969,946.7599975585938,0,0.0,0.0,0.0,0,0.03475700630552045,0.0,3.671152815407094e-05
6447,61,28951.0,617,4,3540.0699768066406,885.0174942016602,0,0.0,0.0,0.0,0,0.12227798614233154,0.0,0.00013816448481917724
6448,40,119810.0,444,4,2856.949920654297,714.2374801635742,0,0.0,0.0,0.0,0,0.02384567165223518,0.0,3.3386194808446706e-05
6449,26,97467.0,419,4,3203.000015258789,800.7500038146973,0,0.0,0.0,0.0,0,0.03286240486789158,0.0,4.1039531328552226e-05
6450,25,137681.0,494,4,3190.6800842285156,797.6700210571289,0,0.0,0.0,0.0,0,0.02317444007690615,0.0,2.9052665218875517e-05
6451,32,61662.0,833,4,4558.7899169921875,1139.6974792480469,0,0.0,0.0,0.0,0,0.07393191782608717,0.0,6.486977392883786e-05
6452,42,126262.0,847,5,10273.459777832031,1027.3459777832031,2,5.0,268225.0,2.5,1,0.08136620501680657,2.1243525367885825,3.960019641697423e-05
6453,49,101795.0,707,7,7717.610061645508,1102.5157230922155,0,0.0,0.0,0.0,0,0.07581521746299433,0.0,6.876565646642763e-05
6454,55,132091.0,466,5,4432.069869995117,886.4139739990235,0,0.0,0.0,0.0,0,0.03355315555181744,0.0,3.785269246201482e-05
6455,43,143552.0,426,7,7578.8800048828125,1082.6971435546875,1,0.0,334691.0,0.0,0,0.05279536338666694,2.3314966005349977,4.876281765492644e-05
6456,50,110939.0,554,2,2262.18994140625,1131.094970703125,0,0.0,0.0,0.0,0,0.020391295589524423,0.0,1.802792525622189e-05
6457,29,92397.0,421,7,5638.870010375977,805.5528586251395,0,0.0,0.0,0.0,0,0.06102871316575188,0.0,7.576003549898806e-05
6458,31,57865.0,404,5,3372.2400512695312,674.4480102539062,1,5.0,203445.0,5.0,1,0.05827771625800624,3.5158558714248684,8.640801866413204e-05
6459,30,47698.0,766,5,5300.93994140625,1060.18798828125,0,0.0,0.0,0.0,0,0.11113547615007442,0.0,0.000104826198163445
6460,40,136564.0,324,8,8326.239837646484,1040.7799797058105,0,0.0,0.0,0.0,0,0.06096950761288835,0.0,5.858059224978764e-05
6461,33,130989.0,416,5,3375.250015258789,675.0500030517578,0,0.0,0.0,0.0,0,0.025767430969461474,0.0,3.817114414187451e-05
6462,47,111601.0,626,3,1562.5400009155273,520.8466669718424,1,0.0,45678.0,0.0,0,0.014001129030344955,0.40929740772932144,2.68814795566348e-05
6463,21,121299.0,761,9,7518.350036621094,835.3722262912327,1,9.0,344142.0,9.0,1,0.06198196223069517,2.8371379813518662,7.419681942967378e-05
6464,23,81417.0,440,1,222.66000366210938,222.66000366210938,0,0.0,0.0,0.0,0,0.0027348097284610015,0.0,1.2282447154771117e-05
6465,58,69467.0,778,6,6372.710052490234,1062.1183420817058,0,0.0,0.0,0.0,0,0.09173722850404126,0.0,8.637194639181194e-05
6466,50,94022.0,471,7,8665.589782714844,1237.941397530692,0,0.0,0.0,0.0,0,0.09216555468629516,0.0,7.445066048371658e-05
6467,35,147208.0,358,9,12747.340145111084,708.1855636172825,2,18.0,661347.0,9.0,1,0.08659407196015899,4.492602304222596,6.113798163143307e-05
6468,34,136492.0,311,5,6341.940124511719,1268.3880249023437,0,0.0,0.0,0.0,0,0.04646382296773231,0.0,3.663218357119831e-05
6469,54,35509.0,325,2,548.8600006103516,274.4300003051758,0,0.0,0.0,0.0,0,0.015456926430210694,0.0,5.6323748908727367e-05
6470,64,139533.0,708,4,3965.0399780273438,991.2599945068359,1,0.0,142944.0,0.0,0,0.02841650346532608,1.0244458300187052,2.8667053671891237e-05
6471,61,45702.0,372,6,6996.750061035156,1166.1250101725261,1,0.0,247902.0,0.0,0,0.1530950518803369,5.424314034396744,0.0001312852829197847
6472,25,78212.0,668,10,17884.23998260498,894.2119991302491,2,0.0,765490.0,0.0,0,0.22866363195679665,9.787372781670332,0.00012785761775686594
6473,29,82499.0,624,7,8105.740051269531,1157.9628644670759,0,0.0,0.0,0.0,0,0.09825258550127312,0.0,8.484951332743427e-05
6474,43,85537.0,720,3,4532.0499267578125,1510.6833089192708,0,0.0,0.0,0.0,0,0.0529835033582872,0.0,3.507254170709751e-05
6475,45,137844.0,463,1,821.0999755859375,821.0999755859375,0,0.0,0.0,0.0,0,0.005956733521850334,0.0,7.254577638489887e-06
6476,53,99148.0,347,8,7667.960104942322,958.4950131177902,0,0.0,0.0,0.0,0,0.07733852528485013,0.0,8.068745713478839e-05
6477,54,139106.0,837,4,5897.64990234375,1474.4124755859375,0,0.0,0.0,0.0,0,0.04239680461190567,0.0,2.875505010567481e-05
6478,54,26353.0,313,4,16244.610260009766,1353.7175216674805,3,4.0,454456.0,1.3333,1,0.6164235669566943,17.244943649679353,0.0001517853754790726
6479,40,111116.0,384,3,2907.240020751953,969.0800069173177,0,0.0,0.0,0.0,0,0.026164008970372882,0.0,2.69988120522697e-05
6480,32,42554.0,755,4,3196.449920654297,799.1124801635742,1,0.0,79256.0,0.0,0,0.07511514594760298,1.8624806128683555,9.399821403393336e-05
6481,51,30193.0,815,5,6235.809997558594,1247.1619995117187,1,0.0,91925.0,0.0,0,0.20653164632724783,3.044579869506177,0.00016560129831417878
6482,21,131008.0,656,1,26.469999313354492,26.469999313354492,1,0.0,35773.0,0.0,0,0.0002020487246073102,0.2730596604787494,7.633121641426478e-06
6483,30,38122.0,822,6,5279.549987792969,879.9249979654948,0,0.0,0.0,0.0,0,0.13849089732419517,0.0,0.00015738943392266933
6484,50,132664.0,658,5,7069.249938964844,1413.8499877929687,0,0.0,0.0,0.0,0,0.05328687465299436,0.0,3.768919978291021e-05
6485,54,125887.0,587,6,2961.9700317382812,493.6616719563802,1,0.0,54984.0,0.0,0,0.023528799889887608,0.4367726611961521,4.766179192450372e-05
6486,62,43936.0,511,6,4667.25,777.875,0,0.0,0.0,0.0,0,0.10622837764020393,0.0,0.00013656227239621267
6487,42,110879.0,383,3,5083.8099365234375,1694.6033121744792,0,0.0,0.0,0.0,0,0.04585007022541182,0.0,2.7056521072520496e-05
6488,61,107945.0,841,4,4841.370071411133,1210.3425178527832,0,0.0,0.0,0.0,0,0.044850341112706776,0.0,3.7055908101347906e-05
6489,60,53368.0,559,3,4629.1199951171875,1543.0399983723958,1,0.0,104631.0,0.0,0,0.08673961915599587,1.9605568880227853,5.6213461250187376e-05
6490,31,116531.0,470,5,6940.869903564453,1388.1739807128906,0,0.0,0.0,0.0,0,0.05956243320287694,0.0,4.290703761230917e-05
6491,32,80659.0,534,4,3906.2300720214844,976.5575180053711,0,0.0,0.0,0.0,0,0.04842894248653572,0.0,4.959149010029879e-05
6492,23,58656.0,611,5,5882.77001953125,1176.55400390625,0,0.0,0.0,0.0,0,0.10029272401001177,0.0,8.524277141298419e-05
6493,42,61478.0,692,2,2434.8399658203125,608.7099914550781,2,0.0,141512.0,0.0,0,0.0396050614174227,2.3018315494973813,3.253196265330687e-05
6494,25,29528.0,678,6,5379.559860229492,896.5933100382487,0,0.0,0.0,0.0,0,0.18218503996984192,0.0,0.0002031969655919805
6495,49,108135.0,800,6,5623.860000610352,937.3100001017252,0,0.0,0.0,0.0,0,0.05200776807333751,0.0,5.5486197808295186e-05
6496,30,113038.0,714,2,2673.3499755859375,1336.6749877929688,1,0.0,57936.0,0.0,0,0.023650011284576316,0.5125356074948247,1.769316513031016e-05
6497,40,145824.0,327,4,4305.439987182617,1076.3599967956543,1,0.0,169120.0,0.0,0,0.029524906648992055,1.1597542242703534,2.7430326969497477e-05
6498,60,56314.0,849,3,2615.1300354003906,871.7100118001302,1,0.0,98466.0,0.0,0,0.046438364090641594,1.7485172426039706,5.327272081542778e-05
6499,41,99649.0,399,4,3128.8600158691406,782.2150039672852,0,0.0,0.0,0.0,0,0.03139880998172727,0.0,4.014089453983482e-05
6500,25,73634.0,638,6,4729.840045928955,788.3066743214926,0,0.0,0.0,0.0,0,0.06423445753223993,0.0,8.148409702039818e-05
6501,35,128803.0,728,4,5515.279968261719,1378.8199920654297,1,0.0,136368.0,0.0,0,0.042819499299408544,1.0587331040426078,3.105517728624333e-05
6502,45,68442.0,796,5,3034.47998046875,606.89599609375,1,0.0,213145.0,0.0,0,0.044336518226655415,3.114242716460653,7.30545571432746e-05
6503,42,82024.0,838,4,3078.43994140625,769.6099853515625,0,0.0,0.0,0.0,0,0.03753096583202782,0.0,4.876621476640983e-05
6504,50,140189.0,511,2,325.37999725341797,162.68999862670898,0,0.0,0.0,0.0,0,0.002321009474733524,0.0,1.426645457204203e-05
6505,34,79903.0,685,3,3646.1299743652344,1215.3766581217449,1,0.0,90936.0,0.0,0,0.045631953423090926,1.1380799219053102,3.7545523947786694e-05
6506,32,120334.0,450,6,5612.650039196014,935.4416731993357,0,0.0,0.0,0.0,0,0.04664226269546441,0.0,4.9861219605431546e-05
6507,26,109426.0,762,3,3414.230005264282,1138.0766684214275,1,0.0,79638.0,0.0,0,0.031201268485225468,0.7277795039570121,2.7415787838356515e-05
6508,35,76424.0,531,1,1437.7099609375,1437.7099609375,0,0.0,0.0,0.0,0,0.01881228358810714,0.0,1.3084894797445829e-05
6509,31,51891.0,357,2,819.4699859619141,409.73499298095703,0,0.0,0.0,0.0,0,0.015792140948563606,0.0,3.85423291129483e-05
6510,22,42811.0,468,10,10830.369995117188,1083.0369995117187,1,0.0,116050.0,0.0,0,0.2529810094395643,2.710751909555955,0.00023358482632968163
6511,53,135209.0,364,4,3864.9600219726562,966.2400054931641,1,4.0,171572.0,4.0,1,0.028585079558111192,1.2689391978344637,2.9583829478806884e-05
6512,61,117708.0,317,3,4400.47998046875,1466.82666015625,0,0.0,0.0,0.0,0,0.03738471455184652,0.0,2.5486797838719542e-05
6513,26,124964.0,528,5,4203.259979248047,840.6519958496094,1,0.0,91250.0,0.0,0,0.033635766934861616,0.7302103005665632,4.001152331871579e-05
6514,25,109674.0,773,7,15314.26025390625,1093.875732421875,2,0.0,544537.0,0.0,0,0.13963437326901773,4.9650509692361,6.382551926618889e-05
6515,59,34796.0,707,10,6544.760040283203,654.4760040283203,1,0.0,493500.0,0.0,0,0.18808943672500297,14.18266467410047,0.0002873893550982872
6516,37,117194.0,555,5,4272.5899658203125,854.5179931640625,0,0.0,0.0,0.0,0,0.036457412203869756,0.0,4.266430022014779e-05
6517,35,82651.0,674,5,5216.539978027344,1043.3079956054687,0,0.0,0.0,0.0,0,0.06311526754700299,0.0,6.049533580960908e-05
6518,43,111216.0,507,3,2071.3099975585938,690.4366658528646,0,0.0,0.0,0.0,0,0.018624208724990952,0.0,2.6974536037980147e-05
6519,45,80101.0,705,6,6334.1899337768555,1055.6983222961426,0,0.0,0.0,0.0,0,0.07907753877950158,0.0,7.490543189223605e-05
6520,59,100454.0,684,5,4148.7200927734375,829.7440185546875,0,0.0,0.0,0.0,0,0.041299700288424925,0.0,4.97740259223127e-05
6521,26,119622.0,846,5,6431.880187988281,1286.3760375976562,1,0.0,95345.0,0.0,0,0.05376837193817426,0.7970523816689238,4.179833141061009e-05
6522,58,78055.0,378,6,5475.520004272461,912.5866673787435,1,0.0,81642.0,0.0,0,0.07014951001566153,1.045954775478829,7.686887451156236e-05
6523,31,27588.0,527,7,8150.070068359375,1164.2957240513392,1,0.0,40369.0,0.0,0,0.2954208376235818,1.4632811367261127,0.0002537335073220241
6524,25,70903.0,393,4,3958.6400566101074,989.6600141525269,0,0.0,0.0,0.0,0,0.05583177096328939,0.0,5.641510232289184e-05
6525,47,78748.0,654,6,8172.510070800781,1362.0850118001301,0,0.0,0.0,0.0,0,0.10378054135725073,0.0,7.61924112358409e-05
6526,41,125102.0,848,2,1679.510009765625,839.7550048828125,0,0.0,0.0,0.0,0,0.0134251251759814,0.0,1.5986954645009672e-05
6527,49,104537.0,346,9,12618.299865722656,1402.0333184136284,1,9.0,307071.0,9.0,1,0.1207065428099396,2.9374384189330094,8.60939188995284e-05
6528,23,71878.0,385,9,15194.020265579224,844.1122369766235,2,0.0,437895.0,0.0,0,0.21138624148667498,6.092197890870642,0.00012521216505745848
6529,61,37984.0,597,4,5073.589950561523,1268.3974876403809,0,0.0,0.0,0.0,0,0.13357176575825408,0.0,0.00010530749789385004
6530,24,146248.0,407,7,4656.220016479492,665.1742880684989,0,0.0,0.0,0.0,0,0.03183783721130882,0.0,4.786390241234068e-05
6531,62,49423.0,721,10,10402.730010986328,1040.273001098633,0,0.0,0.0,0.0,0,0.21048358074148327,0.0,0.0002023349452683973
6532,21,37764.0,426,3,5660.3499755859375,1886.7833251953125,0,0.0,0.0,0.0,0,0.14988745830912872,0.0,7.944073721004132e-05
6533,39,54710.0,637,6,8812.970153808594,1468.8283589680989,0,0.0,0.0,0.0,0,0.16108517919591653,0.0,0.00010966916468652898
6534,40,44830.0,506,2,6627.639892578125,1656.9099731445312,2,0.0,89894.0,0.0,0,0.14783939086723455,2.005219718938211,4.461298237787196e-05
6535,41,132251.0,840,5,2305.6000061035156,461.1200012207031,0,0.0,0.0,0.0,0,0.01743351661691417,0.0,3.780689749037814e-05
6536,49,87345.0,313,5,5249.949920654297,1049.9899841308593,0,0.0,0.0,0.0,0,0.06010590097491896,0.0,5.72442612628084e-05
6537,39,129751.0,439,5,5843.859924316406,1168.7719848632812,0,0.0,0.0,0.0,0,0.0450390357247066,0.0,3.853534847515626e-05
6538,22,113126.0,608,8,8739.689849853516,1092.4612312316895,1,0.0,74064.0,0.0,0,0.07725624392141078,0.6547036048300126,7.071760691618195e-05
6539,39,92781.0,497,7,6418.649871826172,916.9499816894531,0,0.0,0.0,0.0,0,0.06918064982944969,0.0,7.544648149944493e-05
6540,28,81869.0,385,6,6841.610107421875,1140.2683512369792,1,0.0,241332.0,0.0,0,0.08356777421761442,2.947782432911114,7.328781345808548e-05
6541,35,109980.0,421,6,7532.309997558594,1255.3849995930989,1,6.0,57954.0,6.0,1,0.06848799779558641,0.5269503546099291,5.455537370430988e-05
6542,46,89366.0,544,2,858.1200256347656,429.0600128173828,1,0.0,41166.0,0.0,0,0.009602309890056237,0.46064498802676634,2.2379876015486873e-05
6543,58,127448.0,785,7,5394.379907608032,770.6257010868618,0,0.0,0.0,0.0,0,0.04232612443983454,0.0,5.492436130814136e-05
6544,54,122082.0,381,6,3714.169937133789,619.0283228556315,0,0.0,0.0,0.0,0,0.030423567250977123,0.0,4.9147294441441e-05
6545,53,21204.0,555,4,8902.639892578125,1112.8299865722656,2,0.0,284244.0,0.0,0,0.41985662575825905,13.405206564799094,0.00018864365214110544
6546,25,60886.0,389,3,3289.6898803710938,1096.5632934570312,1,0.0,83484.0,0.0,0,0.05403031699193729,1.3711526459284564,4.927241073481589e-05
6547,52,34597.0,300,5,3802.1600036621094,760.4320007324219,0,0.0,0.0,0.0,0,0.10989854622256581,0.0,0.00014452120126022487
6548,24,56415.0,550,5,3109.379981994629,621.8759963989257,0,0.0,0.0,0.0,0,0.05511619218283487,0.0,8.862891075068687e-05
6549,50,23247.0,546,3,2222.750015258789,740.9166717529297,0,0.0,0.0,0.0,0,0.09561448854728735,0.0,0.0001290489095367144
6550,61,34108.0,550,8,7559.5699462890625,944.9462432861328,0,0.0,0.0,0.0,0,0.22163627144039705,0.0,0.00023454907939486337
6551,57,41006.0,811,2,2283.8499755859375,1141.9249877929688,1,0.0,52600.0,0.0,0,0.05569550737906495,1.2827391113495585,4.8773350241428086e-05
6552,30,136551.0,715,6,7391.879974365234,1231.979995727539,0,0.0,0.0,0.0,0,0.05413274142529337,0.0,4.3939626952567174e-05
6553,46,75277.0,425,5,2256.2500228881836,451.25000457763673,1,5.0,139645.0,5.0,1,0.02997263470765551,1.8550818975251404,6.642135047889793e-05
6554,39,47389.0,673,5,4762.169921875,952.433984375,1,0.0,241070.0,0.0,0,0.10049104057639958,5.087045516892106,0.00010550971744497669
6555,21,80018.0,762,1,1279.6700439453125,1279.6700439453125,0,0.0,0.0,0.0,0,0.015992277286926846,0.0,1.2497188132670149e-05
6556,55,101279.0,347,4,2745.5799865722656,686.3949966430664,1,0.0,48628.0,0.0,0,0.027109074799042898,0.480139021909774,3.949486073124735e-05
6557,35,77684.0,841,5,4642.360046386719,928.4720092773438,0,0.0,0.0,0.0,0,0.059759539240856786,0.0,6.436331805777251e-05
6558,60,105664.0,548,5,4755.549987792969,951.1099975585937,0,0.0,0.0,0.0,0,0.04500634073850099,0.0,4.7319806178073895e-05
6559,27,94905.0,540,3,1334.8000183105469,444.93333943684894,1,0.0,78378.0,0.0,0,0.014064591099631703,0.8258574363837522,3.16105579263474e-05
6560,36,30507.0,327,6,7491.220001220703,1248.5366668701172,0,0.0,0.0,0.0,0,0.24555741309275586,0.0,0.00019667617268167962
6561,35,102723.0,729,4,3154.440071105957,788.6100177764893,0,0.0,0.0,0.0,0,0.0307082159896611,0.0,3.8939672712050853e-05
6562,40,104483.0,471,6,4653.18000793457,775.5300013224283,0,0.0,0.0,0.0,0,0.044535283327762125,0.0,5.7425609907831894e-05
6563,60,74884.0,513,5,4556.109924316406,911.2219848632812,0,0.0,0.0,0.0,0,0.06084223498098935,0.0,6.67699375033385e-05
6564,63,49053.0,780,4,4060.290023803711,1015.0725059509277,0,0.0,0.0,0.0,0,0.08277353115617211,0.0,8.154445191935254e-05
6565,61,46600.0,432,2,2701.93994140625,1350.969970703125,1,2.0,75688.0,2.0,1,0.057981543807001074,1.624206008583691,4.291845493562232e-05
6566,21,27761.0,577,6,9355.409912109375,1559.2349853515625,0,0.0,0.0,0.0,0,0.33699830381143964,0.0,0.00021613054284788012
6567,46,135832.0,440,4,3891.6199951171875,972.9049987792969,0,0.0,0.0,0.0,0,0.028650244383629685,0.0,2.9448141822251015e-05
6568,63,30323.0,741,7,13191.280044555664,942.2342888968332,2,0.0,290927.0,0.0,0,0.43502555962654305,9.594268377139466,0.00023084787125284437
6569,48,34811.0,658,4,6978.66015625,872.33251953125,2,4.0,230708.0,2.0,1,0.20047284353365316,6.627445347734912,0.00011490620780787682
6570,45,140223.0,584,4,4391.059997558594,1097.7649993896484,1,0.0,83616.0,0.0,0,0.03131483421092541,0.5963073104982778,2.8525990743316003e-05
6571,38,78950.0,403,5,6455.200012207031,1291.0400024414062,1,0.0,205090.0,0.0,0,0.08176314138324295,2.597720075997467,6.333122229259025e-05
6572,54,92096.0,340,6,7312.2899169921875,1218.7149861653645,0,0.0,0.0,0.0,0,0.07939856146838285,0.0,6.514940931202223e-05
6573,49,31788.0,724,10,12823.289916992188,1282.3289916992187,0,0.0,0.0,0.0,0,0.4034003371395554,0.0,0.0003145841197936328
